"","logFC","logCPM","F","PValue","FDR","SYMBOL","GENENAME","ENTREZID"
"ENSMUSG00000034744",1.58248234138198,6.32440591819951,39.2149502613029,3.10771727800886e-05,0.000169295786367378,"Nagk","N-acetylglucosamine kinase","56174"
"ENSMUSG00000037458",1.65929161386378,6.70489826456982,39.2132249639685,3.10838778705815e-05,0.000169295786367378,"Azin1","antizyme inhibitor 1","54375"
"ENSMUSG00000039703",1.45679931740745,5.29964496163283,39.1850098438601,3.11961581333844e-05,0.000169856180892966,"Nploc4","NPL4 homolog, ubiquitin recognition factor","217365"
"ENSMUSG00000115509",-5.81955915165882,-0.292986493379844,40.2275020907557,3.12915783074593e-05,0.000170324466400981,NA,NA,NA
"ENSMUSG00000057265",-3.27420879459862,0.757098266260347,37.7232324271727,3.13320771436866e-05,0.000170493615567134,"Bbof1","basal body orientation factor 1","72873"
"ENSMUSG00000075324",-6.12451668841665,1.38227039369189,32.55754751836,3.13860470875796e-05,0.000170735944063613,"Fign","fidgetin","60344"
"ENSMUSG00000025089",-2.52920011201344,3.47984838702434,39.1560849023207,3.14208140887592e-05,0.000170873696816327,"Gfra1","glial cell line derived neurotrophic factor family receptor alpha 1","14585"
"ENSMUSG00000021200",-1.5714565523499,3.81760524375102,39.1275945752592,3.14378385030524e-05,0.000170914907462658,"Asb2","ankyrin repeat and SOCS box-containing 2","65256"
"ENSMUSG00000051177",-2.94790436078938,3.21813536338801,39.1547896052975,3.15001237731331e-05,0.000171202084538089,"Plcb1","phospholipase C, beta 1","18795"
"ENSMUSG00000028434",-3.66124616294397,2.04572958265498,39.0865919366417,3.15309779144232e-05,0.000171318313335033,"Epb41l4b","erythrocyte membrane protein band 4.1 like 4b","54357"
"ENSMUSG00000032202",-2.20232552874073,2.82903933374945,39.1649512509129,3.15442289098448e-05,0.000171322240906353,"Rab27a","RAB27A, member RAS oncogene family","11891"
"ENSMUSG00000108621",-2.23653694541735,4.04705759306421,39.0995122395564,3.1550638738737e-05,0.000171322240906353,"Gm33989","predicted gene, 33989","102637087"
"ENSMUSG00000005968",1.8974257649599,2.01456016248808,39.1497363136195,3.15747543410897e-05,0.000171401749262927,"Tuft1","tuftelin 1","22156"
"ENSMUSG00000105304",-3.55112871472623,1.09217846990313,38.1034506836876,3.1636208827936e-05,0.000171683841128928,NA,NA,NA
"ENSMUSG00000041438",1.90045422835953,5.31435552745966,39.0553855871898,3.17110196287055e-05,0.000172038224330485,"Utp4","UTP4 small subunit processome component","21771"
"ENSMUSG00000109009",-6.74237066413935,-1.469406896189,36.6142335252912,3.18666756394521e-05,0.000172830864012173,NA,NA,NA
"ENSMUSG00000038587",2.21081946418986,4.6618668173606,39.0072890125606,3.1908283600024e-05,0.00017300466741841,"Akap12","A kinase anchor protein 12","83397"
"ENSMUSG00000054679",-4.86711477113989,0.332566156856506,32.4645208899487,3.19905251627516e-05,0.000173398613472039,"Srsf12","serine and arginine-rich splicing factor 12","272009"
"ENSMUSG00000022178",1.95112859451001,3.57596518704384,38.9874015074533,3.20149512047587e-05,0.000173479039277538,"Ajuba","ajuba LIM protein","16475"
"ENSMUSG00000045092",-1.78336165779605,7.88779265258723,38.9612992551967,3.20871884457538e-05,0.000173818413338031,"S1pr1","sphingosine-1-phosphate receptor 1","13609"
"ENSMUSG00000069939",2.28675538809536,1.05105884894779,39.1703610094799,3.211655948656e-05,0.000173925444714256,NA,NA,NA
"ENSMUSG00000026110",-1.60821765422357,4.90924657004157,38.9304604837191,3.22175319505267e-05,0.000174420049545446,"Mgat4a","mannoside acetylglucosaminyltransferase 4, isoenzyme A","269181"
"ENSMUSG00000085081",3.49260164664095,3.52692577286437,38.9440561152463,3.22392712933137e-05,0.000174485532608413,"Rptoros","regulatory associated protein of MTOR, complex 1, opposite strand","319454"
"ENSMUSG00000031167",1.39668915040035,7.21489343704646,38.900435926512,3.23351925008275e-05,0.000174914758666751,"Rbm3","RNA binding motif (RNP1, RRM) protein 3","19652"
"ENSMUSG00000031431",-1.89172115281655,7.43428702822345,38.8997737162988,3.23379134328349e-05,0.000174914758666751,"Tsc22d3","TSC22 domain family, member 3","14605"
"ENSMUSG00000051950",1.41162542907478,4.00171095831172,38.8946024262058,3.23695473219949e-05,0.000175033538462897,"B3glct","beta-3-glucosyltransferase","381694"
"ENSMUSG00000033967",-5.37575601798221,0.475738159844717,34.4194717571828,3.23819211268394e-05,0.00017504813234177,"Rnf225","ring finger protein 225","381845"
"ENSMUSG00000119776",-1.96227891020268,3.09730750903225,38.8694891832233,3.25113824007444e-05,0.000175695472454202,"Gm23849","predicted gene, 23849","115487916"
"ENSMUSG00000019876",1.9101438491874,6.17516129911617,38.8503061455997,3.25422238668847e-05,0.00017580963165827,"Pkib","protein kinase inhibitor beta, cAMP dependent, testis specific","18768"
"ENSMUSG00000020415",-1.4176198468492,7.03273843999183,38.8184352222254,3.26728433453201e-05,0.000176462613327426,"Pttg1","pituitary tumor-transforming gene 1","30939"
"ENSMUSG00000025486",-1.57606836831111,4.83441563909271,38.8119324570149,3.27050268368642e-05,0.000176546828611828,"Sirt3","sirtuin 3","64384"
"ENSMUSG00000086763",-1.84452860596421,4.34891754806713,38.8134911412805,3.27079516667688e-05,0.000176546828611828,"Plxna4os1","plexin A4, opposite strand 1","319849"
"ENSMUSG00000093904",1.32195374089455,7.07446375135148,38.8055520820884,3.27262393822248e-05,0.000176592856887144,"Tomm20","translocase of outer mitochondrial membrane 20","67952"
"ENSMUSG00000032067",-1.17536746344356,5.97015375345856,38.791792745823,3.27840588608213e-05,0.000176852110008599,"Pts","6-pyruvoyl-tetrahydropterin synthase","19286"
"ENSMUSG00000037605",-4.27745399220628,2.12681134410024,38.0088291231106,3.28154441804479e-05,0.000176968653221116,"Adgrl3","adhesion G protein-coupled receptor L3","319387"
"ENSMUSG00000020868",1.48910886343762,4.08152473893793,38.7714402673933,3.28778961560364e-05,0.000177252614764948,"Xylt2","xylosyltransferase II","217119"
"ENSMUSG00000026202",1.84026429649075,7.23445144423101,38.7539402659565,3.29412480888219e-05,0.000177541257572551,"Tuba4a","tubulin, alpha 4A","22145"
"ENSMUSG00000061028",-1.39664101898563,4.90334781708461,38.751898152321,3.2953651589613e-05,0.000177555216858508,"Clasrp","CLK4-associating serine/arginine rich protein","53609"
"ENSMUSG00000042660",1.59314937732705,4.35039727272041,38.738729808875,3.30118916843364e-05,0.0001777800260856,"Wdr55","WD repeat domain 55","67936"
"ENSMUSG00000120834",-8.43534183306708,0.20062690382936,46.1818099894904,3.30150272286308e-05,0.0001777800260856,"Gm36012","predicted gene, 36012","102639781"
"ENSMUSG00000121135",-1.73390870577457,5.08249645952749,38.7213774885929,3.3081087619709e-05,0.000178082748676999,"Hmga2-ps1","high mobility group AT-hook 2, pseudogene 1","15365"
"ENSMUSG00000037337",2.53497533897415,2.96544028125066,38.8018022603503,3.31551982896772e-05,0.000178428614710032,"Map4k1","mitogen-activated protein kinase kinase kinase kinase 1","26411"
"ENSMUSG00000071669",-1.58063331276326,3.98012638479754,38.6752610766502,3.32871053910133e-05,0.000179085220885995,"Snx29","sorting nexin 29","74478"
"ENSMUSG00000095930",-2.25993476231731,4.28713326080247,38.6637839766047,3.33385652147149e-05,0.000179308757559404,"Nim1k","NIM1 serine/threonine protein kinase","245269"
"ENSMUSG00000042524",-2.23783349857263,2.78074775316422,38.7053602904625,3.33522027809221e-05,0.00017931915860166,"Sun2","Sad1 and UNC84 domain containing 2","223697"
"ENSMUSG00000002957",1.26632018070399,5.43873563486011,38.6527484905318,3.33688291200655e-05,0.00017931915860166,"Ap2a2","adaptor-related protein complex 2, alpha 2 subunit","11772"
"ENSMUSG00000071335",4.47725832324547,0.582181665564288,35.6824746734236,3.33702319688161e-05,0.00017931915860166,NA,NA,NA
"ENSMUSG00000048148",-5.1099654140413,3.62530450986442,38.8035240063675,3.34229316128517e-05,0.00017954902068626,"Nwd1","NACHT and WD repeat domain containing 1","319555"
"ENSMUSG00000001964",1.73853709412439,3.38748464292517,38.6369397311707,3.34572314733481e-05,0.000179679931447696,"Emd","emerin","13726"
"ENSMUSG00000027166",-1.2730859946408,5.26638098676347,38.6283366998778,3.34733347219469e-05,0.000179713069769788,"Dnajc24","DnaJ heat shock protein family (Hsp40) member C24","99349"
"ENSMUSG00000025403",1.70744685621043,5.45915497765381,38.5981529918453,3.36020614073498e-05,0.000180350666580593,"Shmt2","serine hydroxymethyltransferase 2 (mitochondrial)","108037"
"ENSMUSG00000053119",1.23515947781843,7.32437672151951,38.5744123186924,3.37019461511962e-05,0.000180833129215182,"Chmp3","charged multivesicular body protein 3","66700"
"ENSMUSG00000019987",3.76262035416528,4.12111845195644,38.7442636079735,3.37518760128839e-05,0.000181015647348257,"Arg1","arginase, liver","11846"
"ENSMUSG00000072809",-2.84079960799637,1.31776800446116,38.6276212763346,3.37559715996806e-05,0.000181015647348257,NA,NA,NA
"ENSMUSG00000032434",-1.8486960232894,7.5393781699996,38.5152255136864,3.39571976342287e-05,0.000182040763495141,"Cmtm6","CKLF-like MARVEL transmembrane domain containing 6","67213"
"ENSMUSG00000039095",-8.40073967948959,0.412987201158303,45.7496414622609,3.40059296150146e-05,0.000182248010818857,"En2","engrailed 2","13799"
"ENSMUSG00000073650",-2.80468635473727,1.81021790289068,38.6865717605854,3.40234031009632e-05,0.000182287661328317,"Catip","ciliogenesis associated TTC17 interacting protein","241112"
"ENSMUSG00000038047",1.93631224048649,2.84718627730451,38.4744515808294,3.4186028969372e-05,0.000183104743085509,"Haus6","HAUS augmin-like complex, subunit 6","230376"
"ENSMUSG00000028551",1.30550989041926,4.43138582329326,38.4595456485818,3.42063045931611e-05,0.000183146988280338,"Cdkn2c","cyclin dependent kinase inhibitor 2C","12580"
"ENSMUSG00000039994",2.2808759196284,3.01457455199698,38.4793747996155,3.42141612992617e-05,0.000183146988280338,"Timeless","timeless circadian clock 1","21853"
"ENSMUSG00000069662",-1.96831174640284,8.44553705287808,38.4449481154512,3.42631497581038e-05,0.000183354974437555,"Marcks","myristoylated alanine rich protein kinase C substrate","17118"
"ENSMUSG00000113769",2.60694698690433,1.59996015194525,38.5504911092122,3.44317373257318e-05,0.000184202668076424,"5033406O09Rik","RIKEN cDNA 5033406O09 gene","77675"
"ENSMUSG00000021196",1.42039423122752,6.68056429187368,38.4003484395249,3.44590159168112e-05,0.000184248706533243,"Pfkp","phosphofructokinase, platelet","56421"
"ENSMUSG00000017978",-4.54174034807766,0.681327220555926,32.0145390366881,3.44607098274744e-05,0.000184248706533243,"Cadps2","Ca2+-dependent activator protein for secretion 2","320405"
"ENSMUSG00000004347",-2.49859933987704,2.62031487493085,38.4395574035098,3.44789100506777e-05,0.000184291556734686,"Pde1c","phosphodiesterase 1C","18575"
"ENSMUSG00000023150",-1.71051566564315,7.93910438146793,38.391279799456,3.44989491787923e-05,0.000184344207764881,"Ivns1abp","influenza virus NS1A binding protein","117198"
"ENSMUSG00000027358",2.06149182884591,1.84368415980489,38.4469325349808,3.45104496674326e-05,0.000184351215185373,"Bmp2","bone morphogenetic protein 2","12156"
"ENSMUSG00000052812",-1.77325097906992,3.91599134124125,38.3719273904854,3.46050418184332e-05,0.000184801954433563,"Atad2b","ATPase family, AAA domain containing 2B","320817"
"ENSMUSG00000102752",-3.40479584064877,1.39716140281642,38.0012628331322,3.46469252728907e-05,0.000184923597366999,"Gm7694","predicted gene 7694","665574"
"ENSMUSG00000037161",6.4312951621137,-0.0244456608318765,39.4116244797402,3.46482614864383e-05,0.000184923597366999,"Mgarp","mitochondria localized glutamic acid rich protein","67749"
"ENSMUSG00000052456",1.55167902910514,4.60135565581647,38.3430645558926,3.4718135553987e-05,0.000185241883390825,"Get3","guided entry of tail-anchored proteins factor 3, ATPase","56495"
"ENSMUSG00000021211",3.95480788336033,1.16896558615628,35.1567496642939,3.47359219828676e-05,0.000185282145175715,"Akr1c12","aldo-keto reductase family 1, member C12","622402"
"ENSMUSG00000020889",-1.88484261202453,4.82785219265948,38.3227948801422,3.48088520812188e-05,0.00018561643404229,"Nr1d1","nuclear receptor subfamily 1, group D, member 1","217166"
"ENSMUSG00000036580",-1.19199904190189,6.02194244656123,38.2955435270879,3.49249398058218e-05,0.000186180593961913,"Spart","spartin","229285"
"ENSMUSG00000093465",-4.20195017935309,1.00550419164766,34.6412422122205,3.49636590427728e-05,0.000186332101048863,NA,NA,NA
"ENSMUSG00000031400",2.04916372636838,6.95899680456375,38.2784215007425,3.50010208267513e-05,0.000186476286754538,"G6pdx","glucose-6-phosphate dehydrogenase X-linked","14381"
"ENSMUSG00000019577",-1.84821261075467,3.03750135259353,38.2858919199567,3.5032293118394e-05,0.000186587953897881,"Pdk4","pyruvate dehydrogenase kinase, isoenzyme 4","27273"
"ENSMUSG00000056880",-5.86795409961276,0.351833063211846,39.1429973418882,3.50920880240359e-05,0.000186851426903732,"Gadl1","glutamate decarboxylase-like 1","73748"
"ENSMUSG00000000686",-1.83489336465596,3.38061896727568,38.2607607841227,3.51285208201307e-05,0.000186990387525338,"Abhd15","abhydrolase domain containing 15","67477"
"ENSMUSG00000017314",-2.98593582568577,3.01310829452157,38.304366379294,3.51410627005737e-05,0.000186997196470506,"Mpp2","membrane protein, palmitoylated 2 (MAGUK p55 subfamily member 2)","50997"
"ENSMUSG00000044348",-1.77725237486686,3.18153303020715,38.2557584850319,3.51504706348416e-05,0.000186997196470506,"Slc25a53","solute carrier family 25, member 53","67062"
"ENSMUSG00000058773",4.80512296218443,0.341185973294878,32.3908053780478,3.51859384719369e-05,0.000187130859721562,"H1f5","H1.5 linker histone, cluster member","56702"
"ENSMUSG00000039218",-1.55112179313156,8.00369358181513,38.2248770759219,3.52421043460503e-05,0.000187374491311516,"Srrm2","serine/arginine repetitive matrix 2","75956"
"ENSMUSG00000033220",2.14870563067119,8.06301804888017,38.2223034435235,3.52537476905919e-05,0.00018738133283369,"Rac2","Rac family small GTPase 2","19354"
"ENSMUSG00000030695",1.75422612957437,10.9260683085268,38.1895765357486,3.54021113426197e-05,0.000188074502636911,"Aldoa","aldolase A, fructose-bisphosphate","11674"
"ENSMUSG00000048120",-1.81497346656599,6.87359914120121,38.1889733962953,3.54049497585431e-05,0.000188074502636911,"Entpd1","ectonucleoside triphosphate diphosphohydrolase 1","12495"
"ENSMUSG00000032401",-3.89172723594178,-0.152713943433102,32.4031801317509,3.54476118859189e-05,0.000188245859070129,"Lctl","lactase-like","235435"
"ENSMUSG00000029178",-1.16377600017902,6.41371008096494,38.1698419647008,3.54920544648667e-05,0.000188426567321841,"Klf3","Kruppel-like transcription factor 3 (basic)","16599"
"ENSMUSG00000033705",-2.13845767851798,4.14526680279611,38.1664338705307,3.55305293473659e-05,0.000188575496474594,"Stard9","StAR related lipid transfer domain containing 9","668880"
"ENSMUSG00000036707",1.16174159180967,6.69018459016371,38.1505304374816,3.55801516560161e-05,0.000188774822971309,"Cab39","calcium binding protein 39","12283"
"ENSMUSG00000025085",-2.26497726119001,4.11012467125416,38.1547231908799,3.55889526974595e-05,0.000188774822971309,"Ablim1","actin-binding LIM protein 1","226251"
"ENSMUSG00000026707",-1.82344376223736,4.04889534350686,38.1299565071591,3.56892599883074e-05,0.000189251401221701,"Nsun6","NOL1/NOP2/Sun domain family member 6","74455"
"ENSMUSG00000033352",1.38132602212707,5.37526888263698,38.1052132904134,3.57899144662083e-05,0.000189729540708206,"Map2k4","mitogen-activated protein kinase kinase 4","26398"
"ENSMUSG00000030659",2.36041241025645,5.97387465586371,38.0954799629393,3.58347121622476e-05,0.000189911378779012,"Nucb2","nucleobindin 2","53322"
"ENSMUSG00000089815",-6.27119606613769,0.216491170208597,38.9725619933024,3.60554718711361e-05,0.000191006293507932,"Gm5083","predicted gene 5083","328235"
"ENSMUSG00000068240",1.53318484032258,3.84560421668282,38.048999882537,3.60624273820316e-05,0.000191006293507932,"Uba52rt","ubiquitin A-52 residue ribosomal protein fusion product 1, retrotransposed","666586"
"ENSMUSG00000025323",-2.639602364871,2.51718606943052,38.111242153815,3.60760695529163e-05,0.000191022629915398,"Sp4","trans-acting transcription factor 4","20688"
"ENSMUSG00000055485",-2.47451050326827,4.2270573876544,38.0446293230615,3.60930592306611e-05,0.000191056676612156,"Mtcl2","microtubule crosslinking factor 2","320706"
"ENSMUSG00000046947",-1.57291605671879,3.81586538268709,38.0344741777844,3.61350007506845e-05,0.00019122274600238,"Adck2","aarF domain containing kinase 2","57869"
"ENSMUSG00000036966",1.61893434996211,3.83702430397483,37.9962664772744,3.63075284644324e-05,0.000192079565060519,"Spryd3","SPRY domain containing 3","223918"
"ENSMUSG00000026914",1.39966701883916,7.59610593120136,37.9907693010187,3.63192196695238e-05,0.000192085250359747,"Psmd14","proteasome (prosome, macropain) 26S subunit, non-ATPase, 14","59029"
"ENSMUSG00000025132",1.54149386041225,9.27030737953015,37.9831671741743,3.63548133743038e-05,0.000192217311040701,"Arhgdia","Rho GDP dissociation inhibitor alpha","192662"
"ENSMUSG00000036641",2.9777868422968,1.48884169229422,38.2241425031508,3.63968313828578e-05,0.000192383251595106,"Ccdc148","coiled-coil domain containing 148","227933"
"ENSMUSG00000048406",-2.51454017919633,1.17341140393282,38.1074130940154,3.64433001590905e-05,0.000192572613837157,NA,NA,NA
"ENSMUSG00000006373",1.31934851713175,7.65971163334523,37.9393973849428,3.6560645592039e-05,0.000193103272159032,"Pgrmc1","progesterone receptor membrane component 1","53328"
"ENSMUSG00000029434",1.22427589581483,5.45708465156275,37.9370443080322,3.65731325431909e-05,0.000193103272159032,"Vps33a","VPS33A CORVET/HOPS core subunit","77573"
