"","logFC","logCPM","F","PValue","FDR","SYMBOL","GENENAME","ENTREZID"
"ENSMUSG00000097994",0.579944463377028,1.15483015796606,2.47939887445029,0.139792786941124,0.32950377128726,NA,NA,NA
"ENSMUSG00000114547",0.937099807065759,1.82134409609423,2.47842040269488,0.139792789940917,0.32950377128726,"Gm3226","tubulin, alpha 1B pseudogene","100041240"
"ENSMUSG00000054708",-0.617600309759726,1.45031502252912,2.47783608222921,0.139842125718639,0.32957712395823,"Ankrd24","ankyrin repeat domain 24","70615"
"ENSMUSG00000021913",-0.747082759759347,3.02140259808976,2.47721978620028,0.139870911372281,0.329580430012987,"Ogdhl","oxoglutarate dehydrogenase-like","239017"
"ENSMUSG00000038323",-0.384245599167942,4.4086385971042,2.47685695965474,0.139886100848579,0.329580430012987,"1700066M21Rik","RIKEN cDNA 1700066M21 gene","73467"
"ENSMUSG00000029466",0.298047504265545,4.80447071514746,2.47651447699194,0.139910664489145,0.329580430012987,"Anapc7","anaphase promoting complex subunit 7","56317"
"ENSMUSG00000042510",-0.586117575738877,0.803251038347064,2.47042420355209,0.139934592700682,0.329580430012987,"AA986860","expressed sequence AA986860","212439"
"ENSMUSG00000015478",-0.360929982946177,6.4453784512855,2.47594242402633,0.139952002020289,0.329580430012987,"Rnf5","ring finger protein 5","54197"
"ENSMUSG00000046441",-0.550419150764962,2.42868502059045,2.47605047610456,0.13995282395345,0.329580430012987,"Cmtr2","cap methyltransferase 2","234728"
"ENSMUSG00000043088",-1.17568613205605,-1.41579881433997,2.40416342282734,0.139990913195918,0.329589623883973,"Il17re","interleukin 17 receptor E","57890"
"ENSMUSG00000120695",-0.775475242646294,-0.463433862148337,2.42516565586332,0.139993160865989,0.329589623883973,NA,NA,NA
"ENSMUSG00000103252",-1.52811237346796,-1.47578507641537,2.4182019451548,0.140248178622801,0.330147059045322,NA,NA,NA
"ENSMUSG00000014602",-0.425113626997796,6.37337925961924,2.47130050128501,0.140293216448557,0.330210116456842,"Kif1a","kinesin family member 1A","16560"
"ENSMUSG00000025203",-0.608375936435673,9.08184001347793,2.47047888775451,0.140353707794234,0.330309525900244,"Scd2","stearoyl-Coenzyme A desaturase 2","20250"
"ENSMUSG00000020781",0.44842483414649,3.55940474224913,2.47024441516999,0.140373268362669,0.330312595199086,"Tsen54","tRNA splicing endonuclease subunit 54","76265"
"ENSMUSG00000109233",-0.814090551407499,-1.10726386012727,2.53407327978102,0.140395527355783,0.330314597583695,NA,NA,NA
"ENSMUSG00000087013",-1.11642947722615,-0.95499632417787,2.46246028372165,0.140422925888653,0.330314597583695,"2610027K06Rik","RIKEN cDNA 2610027K06 gene","69909"
"ENSMUSG00000053453",0.338372344672516,5.24967073190313,2.46946239325099,0.140428888775426,0.330314597583695,"Thoc7","THO complex 7","66231"
"ENSMUSG00000108581",-1.16713183168161,0.0017491513755077,2.53229130762554,0.140460873503094,0.330326302606525,NA,NA,NA
"ENSMUSG00000024246",-0.403087033881763,2.93445548678715,2.46894910098228,0.14047037927677,0.330326302606525,"Thumpd2","THUMP domain containing 2","72167"
"ENSMUSG00000031434",-0.649884188707803,1.05980672278374,2.46921094189722,0.140511307426545,0.330379608222025,"Morc4","microrchidia 4","75746"
"ENSMUSG00000029060",-0.432991189512124,4.17897045544462,2.46805590178512,0.140533694433166,0.330389310470281,"Mib2","mindbomb E3 ubiquitin protein ligase 2","76580"
"ENSMUSG00000026430",0.489335292932139,5.30800153878131,2.46685828200293,0.140621117995724,0.330512116505258,"Rassf5","Ras association (RalGDS/AF-6) domain family member 5","54354"
"ENSMUSG00000066196",-1.05855494348716,-1.00172121425746,2.53062833393995,0.140622465752361,0.330512116505258,"Spag8","sperm associated antigen 8","433700"
"ENSMUSG00000045411",-0.351709233128029,4.7240748403373,2.46566385778017,0.14070960099382,0.330629005972549,"2410002F23Rik","RIKEN cDNA 2410002F23 gene","668661"
"ENSMUSG00000102009",-0.936273334322757,-0.58956601638995,2.43760979704312,0.14073142907699,0.330629005972549,NA,NA,NA
"ENSMUSG00000059939",-0.448161634364185,3.12769787504214,2.46533352931079,0.140736639492213,0.330629005972549,"9430015G10Rik","RIKEN cDNA 9430015G10 gene","230996"
"ENSMUSG00000001247",0.667464649703184,2.75660855266818,2.46536369546249,0.140745293981129,0.330629005972549,"Lsr","lipolysis stimulated lipoprotein receptor","54135"
"ENSMUSG00000008384",0.595828622009009,6.37692741315911,2.46437391753101,0.1408042863856,0.330709504741348,"Sertad1","SERTA domain containing 1","55942"
"ENSMUSG00000032649",-0.657452115560175,1.85581864603933,2.39814787533639,0.140852159493614,0.330709504741348,"Colgalt2","collagen beta(1-O)galactosyltransferase 2","269132"
"ENSMUSG00000109243",-0.805364469429032,-0.973684076890891,2.39812274771611,0.140852393040414,0.330709504741348,NA,NA,NA
"ENSMUSG00000048930",0.302161409827815,4.44342177882963,2.46373032830948,0.140852674710486,0.330709504741348,"Tada3","transcriptional adaptor 3","101206"
"ENSMUSG00000057778",-0.346286729664378,4.42505872280786,2.46177157750825,0.140997773551223,0.331007229383972,"Cyb5d2","cytochrome b5 domain containing 2","192986"
"ENSMUSG00000054808",0.359679930882746,7.87567951822455,2.46113766003601,0.141043864746854,0.331072475981426,"Actn4","actinin alpha 4","60595"
"ENSMUSG00000023411",-0.814259531000679,1.21936578383018,2.46176159375873,0.141067839723225,0.331085798950877,"Nfatc4","nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 4","73181"
"ENSMUSG00000031644",-0.410493601535909,3.06850274716908,2.45862010972216,0.141234426243416,0.331433783919861,"Nek1","NIMA (never in mitosis gene a)-related expressed kinase 1","18004"
"ENSMUSG00000117966",-1.01050977971597,-0.352807850763542,2.52102154486669,0.141330139684368,0.331615382869831,NA,NA,NA
"ENSMUSG00000010064",-0.402213635726881,5.45855647251104,2.45815092292519,0.141362736223674,0.331648857169987,"Slc38a3","solute carrier family 38, member 3","76257"
"ENSMUSG00000038646",0.394038667522913,6.39564594007534,2.45614257645744,0.141414654989705,0.331704352297361,"Ramac","RNA guanine-7 methyltransferase activating subunit","67148"
"ENSMUSG00000110598",0.819459914877631,-0.042959937116402,2.44611367614344,0.141452654553237,0.331704352297361,NA,NA,NA
"ENSMUSG00000044447",-0.597767987995418,3.71147145241415,2.45559796706105,0.141456909645547,0.331704352297361,"Dock5","dedicator of cytokinesis 5","68813"
"ENSMUSG00000081378",-0.671026773345558,0.549460147114331,2.45706278591781,0.14146059659323,0.331704352297361,"Rps13-ps4","ribosomal protein S13, pseudogene 4","628061"
"ENSMUSG00000106720",-0.861399136376938,0.724244422829377,2.45745041605699,0.141478057076148,0.331704352297361,NA,NA,NA
"ENSMUSG00000028152",-0.365125192225209,5.08561273797069,2.45470849324418,0.141521628057244,0.331711646442086,"Tspan5","tetraspanin 5","56224"
"ENSMUSG00000013160",0.385107926724276,6.25815646629507,2.4545813818634,0.141530796483292,0.331711646442086,"Atp6v0d1","ATPase, H+ transporting, lysosomal V0 subunit D1","11972"
"ENSMUSG00000057093",-0.515514981425116,2.13625409496297,2.45473361453058,0.141536169266175,0.331711646442086,"Zfp607b","zinc finger protein 607B","112415"
"ENSMUSG00000041078",0.883821949770146,-0.0388475066806922,2.46235728679402,0.141638789645778,0.331909159572731,"Grid1","glutamate receptor, ionotropic, delta 1","14803"
"ENSMUSG00000049878",0.419556284880552,4.05994957380253,2.4523203213253,0.141700634124029,0.332011081741267,"Rlf","rearranged L-myc fusion sequence","109263"
"ENSMUSG00000052584",0.577030314121841,2.00302673350047,2.45167038730929,0.141762433083623,0.332112870876861,"Serp2","stress-associated endoplasmic reticulum protein family member 2","72661"
"ENSMUSG00000024524",0.782487449321638,0.216604002495165,2.45383770680569,0.141829431830734,0.332226813841722,"Gnal","guanine nucleotide binding protein, alpha stimulating, olfactory type","14680"
"ENSMUSG00000069972",0.637775762617846,2.47899112608141,2.44903472556753,0.141952886163926,0.332472953962967,"Rps13-ps2","ribosomal protein S13, pseudogene 2","100039924"
"ENSMUSG00000047420",-0.652340539964567,0.54586353284341,2.45046658462937,0.141971362075542,0.332473188458811,"Fam180a","family with sequence similarity 180, member A","208164"
"ENSMUSG00000001964",0.438287458883021,3.38748464292517,2.44791744308643,0.142031481187745,0.332547645856212,"Emd","emerin","13726"
"ENSMUSG00000036790",-0.704010993160428,2.12431923736661,2.42784749675234,0.142039916386271,0.332547645856212,"Slitrk2","SLIT and NTRK-like family, member 2","245450"
"ENSMUSG00000111610",-1.09237622151664,-0.649406090486959,2.4376173291399,0.142058708769848,0.332548611433931,"Gm34829","predicted gene, 34829","102638216"
"ENSMUSG00000032812",0.436612926826739,5.48675710935079,2.44653407425326,0.142131353569969,0.332675624856591,"Arap1","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1","69710"
"ENSMUSG00000020272",0.553364849232,2.57132126026202,2.44616267400465,0.142174405707852,0.332733349175032,"Stk10","serine/threonine kinase 10","20868"
"ENSMUSG00000121134",-0.911152376129691,-0.825524551170883,2.45587937238819,0.142197870977026,0.332745224985428,NA,NA,NA
"ENSMUSG00000011171",1.16721593895688,-0.710792876232449,2.43987177573079,0.142277698985244,0.332888970353035,"Vipr2","vasoactive intestinal peptide receptor 2","22355"
"ENSMUSG00000028331",-0.452811893895237,3.45656169576866,2.4443109231653,0.142300221745125,0.332898618054635,"Trmo","tRNA methyltransferase O","74753"
"ENSMUSG00000009905",-0.346815956646337,5.00671242353964,2.4439509831312,0.14232508165797,0.332907784586622,"Kdsr","3-ketodihydrosphingosine reductase","70750"
"ENSMUSG00000035769",-0.489752676952047,2.10197211243779,2.44389404209278,0.142341006597745,0.332907784586622,"Xylb","xylulokinase homolog (H. influenzae)","102448"
"ENSMUSG00000028804",0.81532525493316,1.18073236657732,2.40050561731634,0.142359339487465,0.332907784586622,"Csmd2","CUB and Sushi multiple domains 2","329942"
"ENSMUSG00000106590",-0.937020447536501,-0.773027611651247,2.43379951478772,0.142406594189665,0.332975253124013,NA,NA,NA
"ENSMUSG00000047797",-0.383610455187387,6.81787939625203,2.44263503491993,0.14244763867062,0.333024233326371,"Gjb1","gap junction protein, beta 1","14618"
"ENSMUSG00000024286",0.302927214483749,5.36594897752227,2.44209349625283,0.142464354498763,0.333024233326371,"Ccny","cyclin Y","67974"
"ENSMUSG00000037661",0.506953966314032,5.04418841597628,2.44121637607954,0.142530760151863,0.333136422093743,"Gpr160","G protein-coupled receptor 160","71862"
"ENSMUSG00000018143",0.641302700661733,5.07864679080519,2.44027818613251,0.142600749694031,0.333256957403011,"Mafk","Maf bZIP transcription factor K","17135"
"ENSMUSG00000106732",-0.84270764862234,0.83906009672629,2.44164743505187,0.142633005037278,0.333289288407525,NA,NA,NA
"ENSMUSG00000070814",-0.569667032417019,1.69247536808775,2.43952912799975,0.14267947647814,0.333354825402761,"Zswim9","zinc finger SWIM-type containing 9","321008"
"ENSMUSG00000032101",0.603251117267607,1.82041416888098,2.43963873813455,0.142758215283385,0.333452821171997,"Ddx25","DEAD box helicase 25","30959"
"ENSMUSG00000078190",-0.745665646561117,1.31236514671472,2.43577681585185,0.142758279599751,0.333452821171997,"Dnm3os","dynamin 3, opposite strand","474332"
"ENSMUSG00000090160",-0.899557215381556,-0.294116627762041,2.44706462394804,0.142803846228932,0.333489268408252,"4930480K15Rik","RIKEN cDNA 4930480K15 gene","78800"
"ENSMUSG00000052516",-0.66229545636607,0.768169324362966,2.4024533898388,0.14281074734025,0.333489268408252,"Robo2","roundabout guidance receptor 2","268902"
"ENSMUSG00000050900",0.814663439891523,1.15207375967563,2.43804025095232,0.14285687938827,0.333550424873682,NA,NA,NA
"ENSMUSG00000015733",0.543807926000545,9.79269213993241,2.43653926138504,0.142881613735155,0.333550424873682,"Capza2","capping actin protein of muscle Z-line subunit alpha 2","12343"
"ENSMUSG00000098424",-1.2210365189905,-0.982017303812347,2.37095315517845,0.142892242480291,0.333550424873682,NA,NA,NA
"ENSMUSG00000021057",-0.871842226905574,-0.134781922817726,2.43226216067491,0.142912388514931,0.333554417621342,"Akap5","A kinase anchor protein 5","238276"
"ENSMUSG00000001847",0.473059594557362,8.94123683332269,2.43547404326004,0.142961870009536,0.333626868835615,"Rac1","Rac family small GTPase 1","19353"
"ENSMUSG00000002265",-0.863854273190409,3.24035147415755,2.43450202248799,0.143040003063458,0.333766156232544,"Peg3","paternally expressed 3","18616"
"ENSMUSG00000017667",-0.658828408994201,2.13609061352092,2.43375450575944,0.143102655220515,0.333869289607322,"Zfp334","zinc finger protein 334","228876"
"ENSMUSG00000009621",0.661899725107819,3.88144576664462,2.43315899687486,0.143138593208982,0.33391007825298,"Vav2","vav guanine nucleotide exchange factor 2","22325"
"ENSMUSG00000022744",-0.41334241924715,7.49362808050547,2.43139637353752,0.14326961549933,0.334172638033955,"Cldnd1","claudin domain containing 1","224250"
"ENSMUSG00000062345",1.5854670371428,3.14888657936265,2.35552229245091,0.143328475808064,0.334249567078951,"Serpinb2","serine (or cysteine) peptidase inhibitor, clade B, member 2","18788"
"ENSMUSG00000020265",0.419562550246942,7.90932316383433,2.43047127779793,0.143339545181318,0.334249567078951,"Sumo3","small ubiquitin-like modifier 3","20610"
"ENSMUSG00000075376",-0.548541900394417,4.09651443663253,2.43024165391892,0.143358310254674,0.334250245803842,"Rc3h2","ring finger and CCCH-type zinc finger domains 2","319817"
"ENSMUSG00000078932",-0.789620385973759,-1.04259102142444,2.3882067889534,0.143402256156439,0.33430962770757,"Redic1","regulator of DNA class I crossover intermediates 1","545126"
"ENSMUSG00000026103",0.331092063049703,5.68447582106564,2.4292602615028,0.143431269688284,0.334334187383422,"Gls","glutaminase","14660"
"ENSMUSG00000032042",0.329642590345909,6.4116247943518,2.42848031913685,0.143490206020137,0.334428480938082,"Srpra","signal recognition particle receptor alpha","67398"
"ENSMUSG00000033054",-0.417490131206689,3.73141083167864,2.42757895793287,0.143560334411341,0.334548831852704,"Npat","nuclear protein in the AT region","244879"
"ENSMUSG00000020260",0.410001857930356,5.44277613632949,2.42638375585071,0.143649345376871,0.334689236777222,"Pofut2","protein O-fucosyltransferase 2","80294"
"ENSMUSG00000022635",0.290366949943373,6.12085823075685,2.42627147024435,0.14365758098778,0.334689236777222,"Zcrb1","zinc finger CCHC-type and RNA binding motif 1","67197"
"ENSMUSG00000079110",0.5542312174895,1.82928836162611,2.38127601284553,0.143838461786212,0.335067502136981,"Capn3","calpain 3","12335"
"ENSMUSG00000024587",0.426813577448849,8.32377817117855,2.42362945207759,0.143858074492149,0.335070049148617,"Nars1","asparaginyl-tRNA synthetase 1","70223"
"ENSMUSG00000061904",0.320703335126748,8.69500491762633,2.42299952684031,0.14390593261784,0.335138375447881,"Slc25a3","solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 3","18674"
"ENSMUSG00000013736",-0.348520385405732,5.70764074372077,2.42267149007407,0.143930889565379,0.33515335713081,"Trnt1","tRNA nucleotidyl transferase, CCA-adding, 1","70047"
"ENSMUSG00000032563",0.293106750265674,5.61163719491987,2.42195126135416,0.143985650624548,0.335237727029977,"Mrpl3","mitochondrial ribosomal protein L3","94062"
"ENSMUSG00000100599",-0.619759821408193,0.772811877131521,2.42247869995081,0.144085553826594,0.335427164871921,"1700120C14Rik","RIKEN cDNA 1700120C14 gene","73600"
"ENSMUSG00000037679",-0.566255749273058,5.46526888421183,2.41990864561738,0.144141346147676,0.335513878277357,"Inf2","inverted formin, FH2 and WH2 domain containing","70435"
"ENSMUSG00000078144",0.632373092858363,-0.487123005791461,2.37714025351819,0.144289752233593,0.335816116177309,"Capns2","calpain, small subunit 2","69543"
"ENSMUSG00000028703",0.576234608479741,4.31879356018388,2.41454982172508,0.144551033794904,0.336380945910122,"Lrrc41","leucine rich repeat containing 41","230654"
"ENSMUSG00000054426",-0.464619312304634,3.57304596936282,2.41294639144882,0.144675715295454,0.336627792803582,"A930005H10Rik","RIKEN cDNA A930005H10 gene","68161"
"ENSMUSG00000033940",0.372818731060285,8.04593094785883,2.41258705999603,0.14469991107173,0.336640798639684,"Brk1","BRICK1, SCAR/WAVE actin-nucleating complex subunit","101314"
"ENSMUSG00000084497",0.83965130236222,-0.0252835228576915,2.41505937664182,0.144794727251432,0.336818076646974,"Gm22107","predicted gene, 22107","115488599"
"ENSMUSG00000102481",-0.998757987465133,-0.771828706369322,2.47265709060231,0.144884449789765,0.336983461890501,NA,NA,NA
"ENSMUSG00000070822",-0.558721250790589,1.44392747159163,2.41101592951295,0.144933272074953,0.337053687873023,"Zscan18","zinc finger and SCAN domain containing 18","232875"
"ENSMUSG00000017405",-0.480929110860088,2.42172412856686,2.40890696032082,0.144989555488974,0.337141245015038,"Nek8","NIMA (never in mitosis gene a)-related expressed kinase 8","140859"
"ENSMUSG00000018809",-0.394181016080525,3.81414243910052,2.40828989346634,0.145030669616232,0.337193511355242,"Smyd4","SET and MYND domain containing 4","319822"
"ENSMUSG00000054484",-0.323896083753675,4.39358118663497,2.40783746217163,0.14506485295621,0.337223818519087,"Tmem62","transmembrane protein 62","96957"
"ENSMUSG00000026393",0.377880447704473,6.54406840933235,2.40745438790115,0.145093313181937,0.337223818519087,"Nek7","NIMA (never in mitosis gene a)-related expressed kinase 7","59125"
"ENSMUSG00000028343",0.381206480087434,6.96925707196205,2.40737219558616,0.145099620138788,0.337223818519087,"Erp44","endoplasmic reticulum protein 44","76299"
"ENSMUSG00000033526",-0.348715494939144,3.7223406370599,2.40675361598282,0.145148933524395,0.337279957885724,"Ppip5k1","diphosphoinositol pentakisphosphate kinase 1","327655"
"ENSMUSG00000085262",-0.77188060714054,-0.687592559375152,2.34371560534125,0.145161058534026,0.337279957885724,NA,NA,NA
"ENSMUSG00000027879",0.413611536470731,6.99121617619111,2.40607398168482,0.145199338655984,0.33729614297866,"Sec22b","SEC22 homolog B, vesicle trafficking protein","20333"
"ENSMUSG00000036636",0.319238721914442,5.72357171815738,2.40584850526725,0.145216954544815,0.33729614297866,"Clcn7","chloride channel, voltage-sensitive 7","26373"
"ENSMUSG00000117771",0.689473197325869,1.0097708765343,2.40669631220141,0.145225185621273,0.33729614297866,"Gm25432","predicted gene, 25432","102635008"
"ENSMUSG00000089296",-1.12169742710657,-1.30623275952007,2.3511960550724,0.145247903637749,0.33729614297866,"Gm23205","predicted gene, 23205","115488985"
"ENSMUSG00000107962",-0.993876914659914,1.61685382333235,2.38095810800331,0.145268103455751,0.33729614297866,NA,NA,NA
"ENSMUSG00000074405",-0.668879431059086,0.677231564363897,2.40640488087286,0.145280430700636,0.33729614297866,"Zfp865","zinc finger protein 865","319748"
"ENSMUSG00000026409",-0.651631767865186,2.32673130012227,2.40492199214374,0.145307132735712,0.33729614297866,"Pfkfb2","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2","18640"
"ENSMUSG00000020444",-0.334810742238082,6.3405016133064,2.40454156545444,0.145317163240958,0.33729614297866,"Guk1","guanylate kinase 1","14923"
"ENSMUSG00000056486",-0.350068869614294,4.49312242724469,2.40349431987913,0.14539859319101,0.33744186077539,"Chn1","chimerin 1","108699"
"ENSMUSG00000028214",0.834361982275446,6.98943786230768,2.40261349977711,0.145466164994754,0.33755538325639,"Gem","GTP binding protein overexpressed in skeletal muscle","14579"
"ENSMUSG00000112409",-0.956316507725045,-0.13579784393143,2.46290324405263,0.145489215240105,0.337560950749016,NA,NA,NA
"ENSMUSG00000058246",-0.619925641005113,1.05225028749543,2.40370043380792,0.145505878234211,0.337560950749016,"Krbox5","KRAB box domain containing 5","102637366"
"ENSMUSG00000048965",0.549491755524448,2.77199787784309,2.40007928187961,0.145684743313013,0.337932571892609,"Mrgpre","MAS-related GPR, member E","244238"
"ENSMUSG00000121122",-0.748767051771925,-0.533862949350125,2.3592367450913,0.145715517704651,0.337960628359218,"Gm36856","predicted gene, 36856","102640901"
"ENSMUSG00000000792",-0.484792991272648,1.49032146241688,2.39148660248665,0.145796220931201,0.338104463638583,"Slc5a5","solute carrier family 5 (sodium iodide symporter), member 5","114479"
"ENSMUSG00000000339",0.299778608439596,5.53308908435754,2.39703754965073,0.14589594073087,0.338210659246849,"Rtca","RNA 3'-terminal phosphate cyclase","66368"
"ENSMUSG00000021453",0.396554330473096,6.51722096856972,2.39692829741257,0.145904280939613,0.338210659246849,"Gadd45g","growth arrest and DNA-damage-inducible 45 gamma","23882"
"ENSMUSG00000020108",0.961698183221803,-0.533161060639959,2.39708830111846,0.14591193642067,0.338210659246849,"Ddit4","DNA-damage-inducible transcript 4","74747"
"ENSMUSG00000001518",-0.5410819946612,3.23933033905551,2.3968318953348,0.145916785833245,0.338210659246849,"Itfg2","integrin alpha FG-GAP repeat containing 2","101142"
"ENSMUSG00000086316",0.292198840869302,5.31083732980906,2.39622468795703,0.145958886606555,0.338248450809131,"Nbdy","negative regulator of P-body association","70123"
"ENSMUSG00000042660",0.392776580379576,4.35039727272041,2.39608683052139,0.145970480512778,0.338248450809131,"Wdr55","WD repeat domain 55","67936"
"ENSMUSG00000009079",0.333194681719156,7.65429257340533,2.395141157956,0.146042519738477,0.338372046309164,"Ewsr1","Ewing sarcoma breakpoint region 1","14030"
"ENSMUSG00000039242",0.417330678769982,3.43319483559333,2.39472689844316,0.146078932764139,0.338403016575922,"B3galnt2","UDP-GalNAc:betaGlcNAc beta 1,3-galactosaminyltransferase, polypeptide 2","97884"
"ENSMUSG00000040687",0.540798779677912,4.17894846607852,2.39450262970758,0.146093293675705,0.338403016575922,"Madd","MAP-kinase activating death domain","228355"
"ENSMUSG00000074500",-0.624924754482951,0.764767576365282,2.39514727430792,0.146143452691857,0.338424098219653,"Zfp558","zinc finger protein 558","72230"
"ENSMUSG00000032246",1.01737520425299,-0.862461413138588,2.38641844867147,0.14617594755001,0.338424098219653,"Calml4","calmodulin-like 4","75600"
"ENSMUSG00000007603",-0.323691234053011,5.02140805573976,2.39313083501014,0.146198652405903,0.338424098219653,"Dus3l","dihydrouridine synthase 3 like","224907"
"ENSMUSG00000080859",0.785574797219615,0.0180724856841195,2.3962993539786,0.146207836640624,0.338424098219653,"Rpl10-ps1","ribosomal protein L10, pseudogene 1","100043391"
"ENSMUSG00000041845",0.482453494503585,3.70247687506274,2.3931236826536,0.14621161700367,0.338424098219653,"Rhod","ras homolog family member D","11854"
"ENSMUSG00000031736",-0.663940854859078,1.06764252890845,2.39473030102155,0.146214623101919,0.338424098219653,"Crnde","colorectal neoplasia differentially expressed, non-protein coding","71296"
"ENSMUSG00000026526",0.316039154457229,5.93535286679721,2.39188804256167,0.146294613710268,0.338565930654884,"Fh1","fumarate hydratase 1","14194"
"ENSMUSG00000121266",0.52607584136838,1.11123172687733,2.39108927519501,0.146445356884456,0.338871446746447,NA,NA,NA
"ENSMUSG00000021520",0.360772392788457,7.91174112233851,2.38958661029963,0.14647325485424,0.33889265985649,"Uqcrb","ubiquinol-cytochrome c reductase binding protein","67530"
"ENSMUSG00000029670",0.384744484138849,3.9001991370163,2.38920054314311,0.146505647586416,0.338924265666926,"Ing3","inhibitor of growth family, member 3","71777"
"ENSMUSG00000054237",-0.368069630665336,4.45486843928827,2.3885427499951,0.146555242099433,0.338995652685379,"Fra10ac1","FRA10A associated CGG repeat 1","70567"
"ENSMUSG00000002679",-0.315170857707941,5.0836225448618,2.38745291186689,0.14663951715383,0.339138024216235,"Med6","mediator complex subunit 6","69792"
"ENSMUSG00000029602",-0.507609151981696,3.01904928927301,2.3888503299682,0.146654280742156,0.339138024216235,"Rasal1","RAS protein activator like 1 (GAP1 like)","19415"
"ENSMUSG00000075053",0.366374054531795,4.90564045677372,2.38672586553163,0.146696286439109,0.339156968321722,NA,NA,NA
"ENSMUSG00000023104",0.339322244520564,6.59254593827471,2.38667138508566,0.146699963194926,0.339156968321722,"Rfc2","replication factor C (activator 1) 2","19718"
"ENSMUSG00000042747",0.322565900067561,6.98467024399964,2.38541595547491,0.146797723435752,0.339339620559992,"Krtcap2","keratinocyte associated protein 2","66059"
"ENSMUSG00000120091",-0.843260666274159,0.0623656388119638,2.39154271054702,0.146964864248269,0.339682586719971,NA,NA,NA
"ENSMUSG00000027525",-0.561304220851852,4.59644639908588,2.38298072673623,0.147011834527978,0.339747748386091,"Phactr3","phosphatase and actin regulator 3","74189"
"ENSMUSG00000058748",-0.382391460009206,4.04107873438534,2.38093160076198,0.147148919444335,0.340010337287382,"Zfp958","zinc finger protein 958","233987"
"ENSMUSG00000026388",-0.569981061108593,1.57860715686618,2.38127689597712,0.147163043790277,0.340010337287382,"3110009E18Rik","RIKEN cDNA 3110009E18 gene","73103"
"ENSMUSG00000001173",-0.575621634610243,3.66514726303504,2.37919838722645,0.147284945206465,0.340179428633167,"Ocrl","OCRL, inositol polyphosphate-5-phosphatase","320634"
"ENSMUSG00000107096",-0.820571655062598,0.597193175831901,2.3303657966268,0.147287365818058,0.340179428633167,NA,NA,NA
"ENSMUSG00000052798",0.35410542465272,4.17829178534362,2.3790983394892,0.147292634936839,0.340179428633167,"Nup107","nucleoporin 107","103468"
"ENSMUSG00000033307",0.344333417175656,8.25624591496276,2.37868815747739,0.147323020477935,0.340206178622498,"Mif","macrophage migration inhibitory factor (glycosylation-inhibiting factor)","17319"
"ENSMUSG00000032997",0.439309558038972,3.86766461103683,2.37750496150942,0.147417711477816,0.340381400429827,"Chpf","chondroitin polymerizing factor","74241"
"ENSMUSG00000020857",0.721725215355887,0.994687163992675,2.37787410435114,0.147468151572306,0.34044516958479,"Nme2","NME/NM23 nucleoside diphosphate kinase 2","18103"
"ENSMUSG00000075284",0.475477909301911,4.70163948052572,2.37665442665997,0.147482962427767,0.34044516958479,"Wipf1","WAS/WASL interacting protein family, member 1","215280"
"ENSMUSG00000075502",0.971056056329547,-0.738513044621813,2.3721628430607,0.147523009569688,0.34049417172399,"Kbtbd6","kelch repeat and BTB (POZ) domain containing 6","432879"
"ENSMUSG00000021501",-0.312028616220869,5.71966056058041,2.37437748881081,0.147660856187536,0.340649279627632,"Caml","calcium modulating ligand","12328"
"ENSMUSG00000061533",-0.473873690348754,2.96496424218988,2.37435835992222,0.147666388139905,0.340649279627632,"Cep128","centrosomal protein 128","75216"
"ENSMUSG00000036834",-0.760032653388358,-0.540266357622948,2.3604412658387,0.147684053995135,0.340649279627632,"Plch1","phospholipase C, eta 1","269437"
"ENSMUSG00000079243",-1.3312973162615,0.589260096263538,2.32614468119081,0.147699159615097,0.340649279627632,"Xirp1","xin actin-binding repeat containing 1","22437"
"ENSMUSG00000033088",0.412291723466634,4.8151393711153,2.37385410992234,0.147702492444527,0.340649279627632,"Triobp","TRIO and F-actin binding protein","110253"
"ENSMUSG00000084884",-1.00780652943344,-0.690578107322727,2.31234002995885,0.147703177951626,0.340649279627632,"Gm12289","predicted gene 12289","102631925"
"ENSMUSG00000031820",0.340535803183279,6.52254608597333,2.3731497119479,0.147757232853344,0.340707245229387,"Babam1","BRISC and BRCA1 A complex member 1","68251"
"ENSMUSG00000018102",-0.36240112709356,7.50580681942047,2.37303833445042,0.147765973211463,0.340707245229387,"H2bc4","H2B clustered histone 4","68024"
"ENSMUSG00000028405",0.350035551348595,5.08170634074252,2.37278180440905,0.147786517040624,0.340711194293579,"Aco1","aconitase 1","11428"
"ENSMUSG00000120576",-0.739949532567298,0.898768106567365,2.3602760749204,0.147935953827228,0.340862353992554,"Gm31940","predicted gene, 31940","102634332"
"ENSMUSG00000025903",0.427166777871411,5.8745047592256,2.37080997770561,0.14794116003011,0.340862353992554,"Lypla1","lysophospholipase 1","18777"
"ENSMUSG00000033470",-0.580539469942356,1.44310909004471,2.37124069415084,0.147949229078586,0.340862353992554,"Cysltr2","cysteinyl leukotriene receptor 2","70086"
"ENSMUSG00000028656",0.494893328123718,4.56243017188288,2.37064334158688,0.147955110153633,0.340862353992554,"Cap1","cyclase associated actin cytoskeleton regulatory protein 1","12331"
